Auteur	Titre	Date	Genre	Citation	parjure	serment	promesse	engagement	pacte	gage	foi	voeu	parole	traitre	alliance	caution	garantie	contrat	traité	Somme oeuvre
DORAT, Claude-Joseph	LE CÉLIBATAIRE	1776	Comédie	Le premier voeu du coeur pour moi devint coupable,								1								
DORAT, Claude-Joseph	LE CÉLIBATAIRE	1776	Comédie	Et, vous tenant pour mort, feront voeu dans leur âme ;								1								
DORAT, Claude-Joseph	LE CÉLIBATAIRE	1776	Comédie	Ce voeu de l'amitié n'est point un voeu stérile....								1								
DORAT, Claude-Joseph	LE CÉLIBATAIRE	1776	Comédie	Le traître !										1						
DORAT, Claude-Joseph	LE CÉLIBATAIRE	1776	Comédie	Vous aimeriez ce joug et ce contrat si triste,														1		
DORAT, Claude-Joseph	LE CÉLIBATAIRE	1776	Comédie	Julie ainsi traitée ! et quelle en est la cause ?															1	
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Je gage de nouveau, pour tromper un mari,						1										
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Eux, morts ? Oh, par ma foi,							1									
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Oh ! Ma foi, vive les adresses !							1									
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Mascarille ; il valait, ma foi, son pesant d'or.							1									
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Je l'aurais pris, ma foi, pour un homme de bien :							1									
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Est un crime de bonne foi.							1									
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Mais, plus qu'eux, je suis, sur ma foi,							1									
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Là, franchement, foi de Gentilhomme, je ne le crois pas.							1									
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Ma foi, louer, chanter, n'est pas mon caractère ;							1									
ARTAUD, Jean-Baptiste	LE CENTENAIRE DE MOLIÈRE	1773	Comédie	Je t'entends. Tu diras que mon contrat en forme														1		
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Il faudra me faire avertir : quoique j'aie renoncé aux tragédies, je violerai pour vous mon serment...		1														
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Et vous me permettez encore de voir votre douleur : sur la résolution que, malgré ses promesses, votre mère a prise de vous unir avec le Marquis.			1													
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Mais tu sais quels étaient avec moi les engagements de Madame Araminte.				1												
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Quant à ma fille, j'en suis au désespoir ; mais les engagemenTs que j'ai pris sont d'une nature à ne se pouvoir rompre, et si j'osAis manquer aux égards que je dois au Marquis, voici Monsieur qui depuis longtemps se propose.				1												
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Vraiment, le coeur me dit bien tout bas qu'il n'est pas trop dans les règles du respect de juger ainsi sa maîtresse ; mais, ma foi, s'il y a du mal à le penser, il y a bien du plaisir à le dire, et l'un va pour l'autre.							1									
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Tout charmant, tout extraordinaire que le Marquis voudrait bien nous paraître, elle sait apprécier son mérite et s'aperçoit, aussi bien que moi, tous les jours, que l'histoire de ses valets, le prix de ses chevaux, le dessein de sa voiture, quelques saillies, de la mauvaise foi, de l'impertinence et des dettes ; voilà de cet homme si merveilleux quels sont en quatre mots la conversation, les vertus et les vices.							1									
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Ça, dites moi, dois-je ajouter foi, ma chère Araminte, au singulier bruit qui se répand de vous dans le monde ?							1									
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Ma foi, je les trouve assez médiocres.							1									
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Ma foi, Mesdames, on arrive quand on peut.							1									
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Ma foi, moi, je ne connais guère que celles du Roi et les miennes.							1									
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	De bonne foi, Marquis, comment conduisez-vous la grande Comtesse ?							1									
POINSINET de SIVRY, Louis	LE CERCLE, OU LA SOIRÉE A LA MODE	1764	Comédie	Si Lucile pouvait disposer d'elle-même, je vous suis caution que le Marquis, malgré son élégance et ses talons rouges, ne remettrait jamais les pieds dans la maison.												1				
CARMONTELLE, Louis de	LE CHANTEUR ITALIEN	1771	Proverbe	C'est une défaite ; si vous avez des engagements ici avec d'autres, c'est différent.				1												
CARMONTELLE, Louis de	LE CHANTEUR ITALIEN	1771	Proverbe	Ma foi, mon ami, je suis bien fâché, mais on m'a dit que notre homme en question était allé à Saint-Cloud se promener, et qu'il ne rentrerait que ce soir fort tard.							1									
DUVAUCUEL	LE CHAPEAU BLEU	1881	Comédie	Nul serment ne te tient ; Quand on est libre et belle,		1														
DUVAUCUEL	LE CHAPEAU BLEU	1881	Comédie	A la foi du serment n'osant pas le fier,		1														
DUVAUCUEL	LE CHAPEAU BLEU	1881	Comédie	Et que j'aurais dû mieux me tenir ma promesse...			1													
DUVAUCUEL	LE CHAPEAU BLEU	1881	Comédie	Quel mauvais goût ! Quel luxe ! À propos, c'est un gage ;						1										
DUVAUCUEL	LE CHAPEAU BLEU	1881	Comédie	Prodigieux, ma foi !							1									
DUVAUCUEL	LE CHAPEAU BLEU	1881	Comédie	A la foi du serment n'osant pas le fier,							1									
DUVAUCUEL	LE CHAPEAU BLEU	1881	Comédie	À ma foi de croyant arrachant un blasphème,							1									
VILLIERS DE L'ISLE-ADAM, Auguste de	LE CHAPEAU CHINOIS	1881	Monologue	Les cymbales, très émues, prirent la parole au nom de l'Académie nationale de musique.									1							
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Prenez le tout en gage et mettez-moi votre chapeau, mais vous ne vous en irez pas au moins ?						1										
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Mon camarade, vous avez raison, mais aussi refuser cette grâce à ce gros garçon qui nous en prie et qui veut bien nous laisser en gage tout ce qu'il possède, cela est bien dur.						1										
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Tenez, je vous laisserai ma bourse en gage.						1										
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Vous avez là une drôle de créature, ma foi.							1									
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Ma foi, j'avais tort d'aller en Hollande comme un sot, sans savoir pourquoi l'on m'y envoyait.							1									
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Ma foi, Monsieur, vous avez raison.							1									
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Je crois, ma foi, qu'ils sont fous.							1									
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Ma foi, je ne sais pas pourquoi, mais sa physionomie me plaît, je voudrais lui faire plaisir.							1									
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Ma foi, cela est vrai au moins.							1									
GUEULLETTE, Thomas-Simon	LE CHAPEAU DE FORTUNATUS	1712	Farce	Pardi, voilà qui est drôle, je ne voudrais ma foi pas qu'il eût ma bourse.							1									
CARMONTELLE, Louis de	LE CHAPON AU GROS SEL.	1822	Proverbe	Ma foi, non. J'ai pourtant vu bien des gens de ma connaissance qui y allaient, et qui ont voulu m'y mener; mais ils avaient tous dîné, ce n'était pas là mon compte.							1									
CARMONTELLE, Louis de	LE CHAPON AU GROS SEL.	1822	Proverbe	Ma foi, non.							1									
CARMONTELLE, Louis de	LE CHAPON AU GROS SEL.	1822	Proverbe	Ma foi, je me le suis laissé dire.							1									
CARMONTELLE, Louis de	LE CHAPON AU GROS SEL.	1822	Proverbe	Ma foi, j'ai faim.							1									
CARMONTELLE, Louis de	LE CHAPON AU GROS SEL.	1822	Proverbe	Ma foi, vous avez raison.							1									
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Après les engagements que nous avons ensemble...				1												
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Les engagements, Madame ?				1												
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Vous êtes venu le dernier, je gage ?						1										
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	En bonne foi, Guillemette,							1									
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	C'est ce maroufle de jardinier qui est cause que Lolive s'en va sans me dire un mot : il a bian fait, ce visage-là redit tout à Madame, ce sont deux têtes dans le même bonnet ; et la fausse vieille a biau dire que c'est le jardinage qu'elle aime, c'est le jardinier à qui alle en veut, sur ma parole.									1							
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Tu es un coquin, tu m'épouseras, tu me l'as promis : tu me tiendras parole.									1							
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Si fait voirement, vous manquez de parole à Madame.									1							
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Tu ferais casser notre Contrat, traître ?										1						
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Le contrat est donc dressé, apparemment ?														1		
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Oh, parbleu, je la défie de reculer, elle a signé un Contrat, que j'ai vu ; je viens de boire avec maître Thibaut et avec le Tabellion.														1		
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Elle a signé un contrat ?														1		
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	C'est quelque mauvais conseil qu'on lui a donné, ma pauvre Mathurine ; car hier encore, signant le Contrat...														1		
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	N'avons-nous pas un Contrat de mariage ?														1		
DANCOURT, Florent Carton dit	LE CHARIVARI	1697	Comédie	Tu ferais casser notre Contrat, traître ?														1		
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Achètes-en l'éclat aux dépens d'un parjure,	1															
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Quelquefois on oublie une juste promesse.			1													
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	D'une indigne contrainte il dégage ma foi,						1										
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	En vain de ce mépris qui si tôt vous dégage,						1										
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Recevez-en pour gage et mon coeur et ma main.						1										
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Dès lors pour leurs enfants se donnèrent la foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Acquièrent à sa foi cet illustre avantage,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Par mon bannissement il veut marquer sa foi.							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Un vieil accord à Parme engage en vain sa foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	À me donner ici des preuves de ta foi.							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Vous en croyez l'amour, et cela sur sa foi ?							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Ma foi, brisons sur le raisonnement,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Ma foi, je n'en sais rien, j'oeillade la suivante,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Ma foi, nous allions mal adresser nos fleurettes.							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Trouve quelque contrainte au respect de sa foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	A pour unique appui la foi d'un vieux traité,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	D'une indigne contrainte il dégage ma foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Federic crût devoir cet exemple à sa foi.							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Mais c'est un peu trop tôt m'engager votre foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Pour me rendre le change, et m'ôter votre foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Pour obliger Fenise à recevoir ma foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Et que tenant ma foi par contrainte engagée,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Vous venez donc, Carlos, reprendre cette foi ?							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Peut prétendre à l'honneur de mériter sa foi ?							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	En dégageant leur foi nous assurât la paix,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Ma foi, tu le pétardes,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	J'ai déjà depuis hier, pour preuve de ma foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Ayant surpris son coeur, il aspire à sa foi.							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Doutez-vous qu'à sa foi votre ordre confié ?							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	L'abus du nom fait peu pour dispenser ma foi ;							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Mais pour marquer ma foi, c'est peut-être assez faire							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Va, rends à me trahir ta foi brillante et pure,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Il n'est fidèle preux que votre foi redoute,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	D'une foi du vieux temps vous pourrez vous piquer ?							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Une foi que sans crime il n'eut pu vous donner ?							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Et croyez que Carlos aurait en vain ma foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Vient vous rendre ma foi pleinement confirmée,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Soyez sûr que Fenise agréera votre foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Pourvu que cette foi par mes voeux couronnée							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Quoi qu'il proteste ici, l'épreuve en fera foi.							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Mais enfin pourriez-vous me garder votre foi							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Qui croirait que mon coeur, malgré sa foi promise,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Puisque Fenise enfin m'a su rendre ma foi,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Pour payer votre foi, dont par tout l'éclat brille,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Pour ébranler ma foi sa force est trop petite,							1									
CORNEILLE, Thomas	LE CHARME DE LA VOIX	1658	Comédie	Me tienne pour Carlos la parole donnée.									1							
DANCOURT, Florent Carton dit	LE CHEVALIER À LA MODE	1687	Comédie	Il y en a cinq ou six entre autres avec qui il a quelque espèce d'engagement, pour quelque façon de mariage, à ce que j'ai ouï dire.				1												
DANCOURT, Florent Carton dit	LE CHEVALIER À LA MODE	1687	Comédie	Et la Marquise au teint luisant, quel engagement a-t-il avec elle ?				1												
DANCOURT, Florent Carton dit	LE CHEVALIER À LA MODE	1687	Comédie	Je gage qu'il y aura fait mettre des chiffres.						1										
DANCOURT, Florent Carton dit	LE CHEVALIER À LA MODE	1687	Comédie	Vous avez fait quelque bagatelle, et Madame Patin a appris de vos nouvelles, je gage.						1										
DANCOURT, Florent Carton dit	LE CHEVALIER À LA MODE	1687	Comédie	Bon, bon, Madame, vous seriez, ma foi, bien embarrassée, si vous vous trouviez comme certaines grandes Dames de par le monde, à qui tout manque, et qui malgré leur grand nom, ne sont connues que par un grand nombre de créanciers, qui crient à leurs portes depuis le matin jusques au soir.							1									
DANCOURT, Florent Carton dit	LE CHEVALIER À LA MODE	1687	Comédie	Ma foi, Madame, avanie pour avanie, il vaut mieux, à ce qu'il me semble, en recevoir d'une Marquise que d'un marchand ; et croiriez-moi, c'est un grand plaisir de pouvoir sortir de chez soi par la grande porte, sans craindre qu'une troupe de sergents vienne saisir le carrosse et les chevaux.							1									
DANCOURT, Florent Carton dit	LE CHEVALIER À LA MODE	1687	Comédie	Écoute, Lisette, puisque tu me parles franchement, je t'avouerai de bonne foi que le caractère de Madame Patin m'a toujours fait peur, et que sans certains intérêts de mon fils, je n'aurais jamais songé à l'épouser.							1									
DANCOURT, Florent Carton dit	LE CHEVALIER À LA MODE	1687	Comédie	Par ma foi, voilà le plus galant négligé qu'on ait jamais vu.							1									
DANCOURT, Florent Carton dit	LE CHEVALIER À LA MODE	1687	Comédie	Ma foi, Madame, ce n'était pas la peine de quitter le jeu pour être sacrifiée par Monsieur le Chevalier, à l'impatience de voir son carrosse.							1									
